Macroporosity,Vugs,Count,Sample,Grid,R,P_Area_100,WAv_Lx,Alignment,Alignment2,Eccent,keq_simulation,WAv_ly,Lx_norm,Ly_norm,Perimeter,EquivDiameter,Major,Minor,DifMajorMinor,Av_Area,Std_area,var_Area,Std_Lx,var_Lx
0.25,188,122,aleatory,grid-23,r2,0.239018,4.11675,0.457926,0.252674,0.469079,1.78722,4.20211,0.0411675,0.0840422,0.105622,165.005,208.731,144.139,64.5926,0.195917,10058.1,1.01165e+08,0.0124177,0.000154199
0.25,188,66,aleatory,grid-29,r2,0.249986,9.6194,0.566887,0.47366,0.687878,2.37978,8.4318,0.096194,0.168636,0.381767,283.838,480.09,271.793,208.297,0.378766,38391.2,1.47389e+09,0.0410317,0.0016836
0.25,188,181,aleatory,grid-30,r2,0.249424,3.12895,0.563387,0.047863,0.159174,1.93862,2.99514,0.0312895,0.0599028,0.0708058,126.177,135.698,121.746,13.9522,0.137803,2576.63,6.63903e+06,0.0058688,3.44429e-05
0.25,188,188,aleatory,grid-40,r2,0.249026,2.93605,0.549365,0.01,0.0989106,1.71938,2.93224,0.0293605,0.0586449,0.0651549,121.965,122.307,121.668,0.63972,0.132461,26.5008,702.293,0.000169242,2.8643e-08
0.26,195,133,aleatory,grid-15,r2,0.235991,3.85732,0.468927,0.214736,0.416597,1.73389,3.83662,0.0385732,0.0767323,0.0923569,153.108,185.336,136.093,49.2423,0.177437,8011.73,6.41878e+07,0.0101468,0.000102958
0.26,195,113,aleatory,grid-23,r2,0.245625,4.59493,0.467783,0.294123,0.538148,1.8717,4.84357,0.0459493,0.0968714,0.124458,181.16,243.126,155.56,87.5664,0.217367,13574.2,1.8426e+08,0.014403,0.000207447
0.26,195,77,aleatory,grid-29,r2,0.259237,8.38003,0.573476,0.458514,0.6539,2.25695,8.16096,0.0838003,0.163219,0.315863,260.283,433.905,257.221,176.684,0.336672,31800.5,1.01127e+09,0.0346287,0.00119915
0.26,195,186,aleatory,grid-30,r2,0.258831,3.0306,0.475414,0.0308231,0.167236,1.99105,3.21156,0.030306,0.0642312,0.0734171,127.742,141.5,121.791,19.7082,0.139156,3308.76,1.09479e+07,0.00379256,1.43835e-05
0.26,195,195,aleatory,grid-40,r2,0.258407,2.93847,0.533519,0.01,0.0965623,1.7624,2.93492,0.0293847,0.0586984,0.0651784,121.99,122.322,121.704,0.617888,0.132516,28.0164,784.921,0.000168666,2.84481e-08
0.28,210,137,aleatory,grid-15,r2,0.252179,4.26962,0.523473,0.283955,0.451247,1.86435,3.85286,0.0426962,0.0770572,0.0983594,159.294,200.449,137.684,62.7647,0.184072,9570.8,9.16003e+07,0.0134067,0.00017974
0.28,210,125,aleatory,grid-23,r2,0.265557,4.41032,0.469962,0.258526,0.547202,1.92753,4.73793,0.0441032,0.0947585,0.121303,176.75,242.796,147.954,94.8423,0.212446,12705.1,1.61418e+08,0.014896,0.000221891
0.28,210,67,aleatory,grid-29,r2,0.279391,9.4196,0.524026,0.390462,0.686596,2.62875,9.59932,0.094196,0.191986,0.398867,295.877,528.231,278.468,249.763,0.417001,40463.3,1.63728e+09,0.0402383,0.00161912
0.28,210,200,aleatory,grid-30,r2,0.278677,3.39368,0.573456,0.0666773,0.166885,2.14577,2.96191,0.0339368,0.0592381,0.0758103,128.87,147.093,121.757,25.3354,0.139339,4019.83,1.61591e+07,0.0101324,0.000102665
0.28,210,210,aleatory,grid-40,r2,0.27833,2.93833,0.531129,0.01,0.100363,1.84815,2.9339,0.0293833,0.0586781,0.0651421,122,122.357,121.689,0.66828,0.132538,28.8651,833.195,0.000163687,2.67934e-08
0.3,225,138,aleatory,grid-15,r2,0.264226,4.23021,0.497026,0.270086,0.491553,2.00717,4.10738,0.0423021,0.0821476,0.0974988,161.382,206.214,136.215,69.9989,0.191468,9405.34,8.84604e+07,0.0126742,0.000160635
0.3,225,127,aleatory,grid-23,r2,0.283233,5.67804,0.563499,0.382861,0.553521,2.18551,4.61029,0.0567804,0.0922058,0.142155,191.053,278.554,158.6,119.954,0.223018,16582.7,2.74985e+08,0.0226045,0.000510962
0.3,225,74,aleatory,grid-29,r2,0.299222,10.7276,0.507114,0.417442,0.672338,2.77926,10.2628,0.107276,0.205257,0.47847,316.387,554.443,326.036,228.407,0.404354,47126.1,2.22087e+09,0.0434488,0.0018878
0.3,225,218,aleatory,grid-30,r2,0.298625,3.04542,0.555717,0.0355364,0.151756,2.31703,3.01275,0.0304542,0.060255,0.0694,125.233,132.229,121.779,10.4507,0.136984,2070,4.2849e+06,0.00405957,1.64801e-05
0.3,225,225,aleatory,grid-40,r2,0.298153,2.93652,0.526069,0.01,0.0999465,1.9189,2.93397,0.0293652,0.0586794,0.0651605,121.988,122.335,121.688,0.646226,0.132512,27.0346,730.867,0.000171339,2.9357e-08
0.32,240,145,aleatory,grid-15,r2,0.284052,4.07461,0.462844,0.259218,0.513845,2.00488,4.1485,0.0407461,0.0829699,0.0970038,160.503,201.884,136.733,65.1516,0.195898,8529.63,7.27545e+07,0.0108785,0.000118341
0.32,240,125,aleatory,grid-23,r2,0.300231,5.50109,0.500018,0.329547,0.559281,2.28223,5.39773,0.0550109,0.107955,0.153332,199.564,294.474,170.035,124.439,0.240185,18436.3,3.39898e+08,0.0194998,0.000380243
0.32,240,72,aleatory,grid-29,r2,0.319356,12.5165,0.434149,0.343857,0.692992,3.24474,13.4142,0.125165,0.268284,0.680963,374.747,700.56,390.626,309.934,0.44355,63143.7,3.98713e+09,0.0488192,0.00238331
0.32,240,225,aleatory,grid-30,r2,0.318657,3.26573,0.519293,0.04744,0.17015,2.30133,3.35961,0.0326573,0.0671922,0.0856378,133.564,152.9,128.007,24.8934,0.141625,5990.95,3.58914e+07,0.00661999,4.38243e-05
0.32,240,240,aleatory,grid-40,r2,0.318044,2.93761,0.518704,0.01,0.0966931,2.01847,2.93453,0.0293761,0.0586906,0.0652038,121.991,122.328,121.7,0.627753,0.132518,24.7612,613.115,0.00016335,2.66833e-08
0.34,255,154,aleatory,grid-15,r2,0.296476,4.0904,0.502367,0.309789,0.514249,2.1086,3.93848,0.040904,0.0787696,0.0934018,158.429,196.447,135.492,60.9552,0.192517,8161.47,6.66096e+07,0.0110835,0.000122845
0.34,255,132,aleatory,grid-23,r2,0.318939,5.48151,0.491149,0.324695,0.549235,2.47455,5.42426,0.0548151,0.108485,0.152533,201.712,279.113,179.613,99.5003,0.241621,18206,3.31457e+08,0.0197937,0.000391791
0.34,255,59,aleatory,grid-29,r2,0.33951,14.2093,0.514252,0.461494,0.742336,3.61292,11.0267,0.142093,0.220534,0.6251,371.62,711.073,370.325,340.748,0.575441,62744.9,3.93692e+09,0.0649205,0.00421467
0.34,255,240,aleatory,grid-30,r2,0.338723,3.31351,0.552945,0.0666517,0.181897,2.61238,3.12246,0.0331351,0.0624492,0.0776527,130.2,151.287,121.837,29.45,0.141135,4297.87,1.84717e+07,0.00904322,8.17799e-05
0.34,255,255,aleatory,grid-40,r2,0.337863,2.93866,0.53634,0.01,0.0976691,2.10029,2.93483,0.0293866,0.0586965,0.0651692,121.98,122.32,121.687,0.632542,0.132495,24.9399,621.998,0.000166532,2.77329e-08
0.35,263,157,aleatory,grid-15,r2,0.309701,4.33959,0.491087,0.301314,0.519259,2.30314,4.01381,0.0433959,0.0802762,0.1009,162.351,211.406,136.557,74.849,0.197262,9144.15,8.36154e+07,0.0140749,0.000198102
0.35,263,122,aleatory,grid-23,r2,0.327176,6.32162,0.551672,0.402814,0.558365,2.57104,5.63522,0.0632162,0.112704,0.183118,220.997,301.617,205.225,96.3919,0.268177,22743.3,5.17258e+08,0.0238942,0.000570932
0.35,263,55,aleatory,grid-29,r2,0.350216,13.6989,0.548615,0.497955,0.746902,3.83928,13.3805,0.136989,0.267609,0.687944,389.724,705.73,410.987,294.742,0.636757,69467.9,4.82578e+09,0.0565685,0.0032
0.35,263,250,aleatory,grid-30,r2,0.349321,3.32599,0.574235,0.0683884,0.16826,2.73986,2.97898,0.0332599,0.0595796,0.0747783,128.534,144.631,121.828,22.8035,0.139728,3658.7,1.33861e+07,0.00904456,8.18041e-05
0.35,263,263,aleatory,grid-40,r2,0.348525,2.93808,0.517141,0.01,0.0988421,2.15522,2.93518,0.0293808,0.0587036,0.0651799,121.991,122.34,121.689,0.651373,0.132519,25.8344,667.415,0.000164511,2.70637e-08
0.36,270,147,aleatory,grid-15,r2,0.307676,4.42924,0.471284,0.30471,0.533607,2.19321,4.36873,0.0442924,0.0873747,0.105388,170.88,219.077,144.637,74.4398,0.209303,10978.3,1.20523e+08,0.0131792,0.000173691
0.36,270,111,aleatory,grid-23,r2,0.333752,6.58213,0.495868,0.364062,0.630264,2.75072,6.68716,0.0658213,0.133743,0.198368,232.362,353.331,198.195,155.136,0.300677,24617.9,6.06039e+08,0.0256886,0.000659902
0.36,270,49,aleatory,grid-29,r2,0.359674,20.956,0.419122,0.363072,0.733832,4.68081,23.8896,0.20956,0.477792,1.59773,571.733,1210.13,644.852,565.277,0.734029,131982,1.74192e+10,0.0757287,0.00573483
0.36,270,251,aleatory,grid-30,r2,0.358582,3.38429,0.584145,0.0851779,0.196392,2.81033,3.11186,0.0338429,0.0622372,0.0789695,131.359,154.31,121.835,32.4746,0.142861,4425.2,1.95824e+07,0.00953805,9.09743e-05
0.36,270,270,aleatory,grid-40,r2,0.357789,2.93917,0.540607,0.01,0.0965317,2.20197,2.93422,0.0293917,0.0586843,0.0651823,121.989,122.323,121.702,0.621357,0.132514,26.4588,700.07,0.000172175,2.96442e-08
0.38,285,150,aleatory,grid-15,r2,0.324467,5.10182,0.481257,0.323658,0.523707,2.40772,4.72209,0.0510182,0.0944418,0.126326,185.158,245.094,161.055,84.0388,0.216312,15115.7,2.28486e+08,0.0178501,0.000318626
0.38,285,122,aleatory,grid-23,r2,0.35255,5.88579,0.468282,0.357324,0.653198,2.63004,6.36549,0.0588579,0.12731,0.17451,220.627,334.283,177.672,156.611,0.288975,21319,4.54499e+08,0.0217157,0.000471572
0.38,285,52,aleatory,grid-29,r2,0.379617,17.8704,0.408526,0.369585,0.779182,5.21757,21.8917,0.178704,0.437834,1.22987,502.899,1078.7,533.968,544.73,0.730033,111623,1.24596e+10,0.0673312,0.00453349
0.38,285,275,aleatory,grid-30,r2,0.378615,3.06664,0.51962,0.0316106,0.152981,2.95358,3.05979,0.0306664,0.0611959,0.0709301,126.164,135.582,121.84,13.7414,0.137678,2620.86,6.86888e+06,0.00477683,2.28181e-05
0.38,285,285,aleatory,grid-40,r2,0.377713,2.93811,0.528444,0.01,0.0959672,2.30375,2.93567,0.0293811,0.0587135,0.0652031,121.997,122.325,121.715,0.609495,0.132531,25.2031,635.195,0.000162568,2.64284e-08
0.4,300,146,aleatory,grid-15,r2,0.340636,5.11974,0.546169,0.404779,0.583449,2.75945,4.72518,0.0511974,0.0945036,0.123693,185.656,247.855,157.759,90.0953,0.233312,13918.5,1.93726e+08,0.0171397,0.000293769
0.4,300,123,aleatory,grid-23,r2,0.370182,7.81512,0.574579,0.428496,0.607792,3.09977,7.29392,0.0781512,0.145878,0.249648,257.278,394.274,224.159,170.115,0.300961,31986.4,1.02313e+09,0.0297066,0.000882485
0.4,300,46,aleatory,grid-29,r2,0.399772,23.7856,0.552773,0.506885,0.749446,6.59806,19.1731,0.237856,0.383462,1.75504,602.385,1145.02,625.357,519.658,0.869069,149658,2.23976e+10,0.0875989,0.00767357
0.4,300,287,aleatory,grid-30,r2,0.398627,3.11782,0.516475,0.029916,0.157031,3.1293,3.15357,0.0311782,0.0630713,0.0741573,128.045,142.927,121.86,21.0668,0.138894,3567.38,1.27262e+07,0.00613136,3.75935e-05
0.42,315,156,aleatory,grid-15,r2,0.355528,5.41676,0.530794,0.358095,0.570776,2.63736,4.86731,0.0541676,0.0973462,0.130012,190.388,266.708,157.058,109.65,0.227902,15900.8,2.52836e+08,0.0195465,0.000382064
0.42,315,108,aleatory,grid-23,r2,0.385523,8.62115,0.55847,0.468609,0.70874,3.58579,7.31866,0.0862115,0.146373,0.260329,269.11,446.424,225.358,221.065,0.356966,34256.8,1.17353e+09,0.0363659,0.00132248
0.42,315,36,aleatory,grid-29,r2,0.419882,23.6399,0.499732,0.471059,0.80378,6.75494,26.0197,0.236399,0.520393,1.9046,651.024,1391.7,725.581,666.122,1.16634,175255,3.07143e+10,0.0938647,0.00881059
0.42,315,294,aleatory,grid-30,r2,0.418606,3.30186,0.546185,0.0760574,0.190428,3.60637,3.16314,0.0330186,0.0632628,0.0782826,130.926,152.718,121.87,30.8471,0.142383,4306.93,1.85496e+07,0.00849077,7.20931e-05
0.44,330,149,aleatory,grid-15,r2,0.366417,5.19822,0.510269,0.35584,0.580106,2.72975,5.32578,0.0519822,0.106516,0.138297,199.203,265.177,170.027,95.1503,0.245917,17397.4,3.02668e+08,0.0169578,0.000287568
0.44,330,104,aleatory,grid-23,r2,0.402112,7.67842,0.424815,0.339178,0.678513,3.5202,7.95818,0.0767842,0.159164,0.249351,270.481,411.301,233.956,177.345,0.386647,32835.2,1.07815e+09,0.0306392,0.000938762
0.44,330,32,aleatory,grid-29,r2,0.440009,45.1226,0.615274,0.597984,0.768645,11.755,30.4709,0.451226,0.609417,4.61449,946.502,2167.44,1135.45,1031.99,1.37503,323601,1.04717e+11,0.139515,0.0194646
0.44,330,307,aleatory,grid-30,r2,0.438617,3.46737,0.539649,0.0605283,0.189162,3.67406,3.28114,0.0346737,0.0656228,0.0844677,133.489,166.49,121.888,44.6023,0.142872,5663.78,3.20784e+07,0.0114499,0.000131099
0.45,338,147,aleatory,grid-15,r2,0.37463,5.14083,0.417361,0.318631,0.623458,2.70197,5.74241,0.0514083,0.114848,0.139527,199.636,282.578,162.382,120.196,0.254851,17135.1,2.93611e+08,0.0163724,0.000268056
0.45,338,121,aleatory,grid-23,r2,0.413434,7.30128,0.483751,0.375825,0.650875,3.49208,7.25551,0.0730128,0.14511,0.224651,254.93,387.274,220.179,167.095,0.341681,29465.5,8.68218e+08,0.0289837,0.000840054
0.45,338,30,aleatory,grid-29,r2,0.450921,31.3253,0.600049,0.584821,0.724674,8.20647,26.3466,0.313253,0.526933,2.95232,791.171,1530.27,941.883,588.39,1.50307,258441,6.67916e+10,0.114845,0.0131895
0.45,338,316,aleatory,grid-30,r2,0.449157,3.62208,0.561669,0.0798593,0.180078,4.01196,3.06709,0.0362208,0.0613418,0.0831869,132.734,159.575,125.155,34.4194,0.142138,5462.75,2.98417e+07,0.0123283,0.000151988
